CategoryID	CategoryName	Name	Value	MinValues	MaxValues	SelectionMode	VariationSpecifics	ParentName	ParentValue
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Modification Description	N/A	0	1	FreeText	Disabled		Modified Item		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Unknown	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Afghanistan	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Albania	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Algeria	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	American Samoa	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Andorra	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Angola	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Anguilla	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Antigua and Barbuda	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Argentina	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Armenia	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Aruba	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Australia	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Austria	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Azerbaijan	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Bahamas	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Bahrain	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Bangladesh	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Barbados	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Belarus	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Belgium	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Belize	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Benin	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Bermuda	0	1	SelectionOnly	Disabled	
